UniqueID,Species,Breed,Gender,SpayNeuter,Borough,ZipCode,Season,trainability_value,group,Age_Range
509,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.58,Terrier Group,
510,DOG,basenji,M,FALSE,Brooklyn,11239,Fall,0.74,Hound Group,Senior (8+ Years)
512,DOG,bull terrier,M,FALSE,Brooklyn,11223,Fall,0.56,Terrier Group,
515,DOG,bull terrier,U,FALSE,Brooklyn,11228,Fall,0.08,Terrier Group,
519,DOG,dachshund,M,TRUE,Brooklyn,11231,Fall,0.52,Hound Group,Adult (3-7 Years)
522,DOG,shiba inu,M,FALSE,Brooklyn,11228,Summer,0.44,Non-Sporting Group,Adult (3-7 Years)
526,DOG,tibetan terrier,M,TRUE,Brooklyn,11231,Fall,0.44,Non-Sporting Group,Senior (8+ Years)
527,DOG,german shepherd dog,M,TRUE,Brooklyn,11235,Fall,1.0,Herding Group,Senior (8+ Years)
528,DOG,german shepherd dog,U,FALSE,Brooklyn,,Fall,1.0,Herding Group,
531,DOG,bulldog,U,FALSE,Brooklyn,11225,Summer,0.8,Non-Sporting Group,
534,DOG,german shepherd dog,M,TRUE,Brooklyn,11229,Fall,0.63,Herding Group,
535,DOG,bull terrier,U,FALSE,Brooklyn,11207,Summer,0.49,Terrier Group,
536,DOG,bull terrier,U,FALSE,Brooklyn,11207,Summer,0.26,Terrier Group,
540,DOG,siberian husky,M,FALSE,Brooklyn,11232,Summer,0.31,Working Group,Puppy/Young (0-2 Years)
543,DOG,chihuahua,M,TRUE,Brooklyn,11208,Fall,0.62,Toy Group,Puppy/Young (0-2 Years)
545,DOG,german shepherd dog,M,FALSE,Brooklyn,11218,Fall,1.0,Herding Group,Adult (3-7 Years)
547,DOG,bull terrier,U,FALSE,Brooklyn,11207,Fall,0.45,Terrier Group,
548,DOG,cane corso,U,FALSE,Brooklyn,11223,Fall,0.66,Working Group,
549,DOG,bull terrier,M,FALSE,Brooklyn,11225,Fall,0.41,Terrier Group,Adult (3-7 Years)
551,DOG,german shepherd dog,M,TRUE,Brooklyn,,Fall,1.0,Herding Group,Adult (3-7 Years)
552,DOG,doberman pinscher,M,TRUE,Brooklyn,11234,Fall,0.87,Working Group,Senior (8+ Years)
553,DOG,bull terrier,U,FALSE,Brooklyn,11223,Fall,0.23,Terrier Group,
554,DOG,maltese,F,FALSE,Brooklyn,11230,Fall,0.89,Toy Group,Senior (8+ Years)
556,DOG,bulldog,U,FALSE,Brooklyn,11209,Fall,0.54,Non-Sporting Group,
559,DOG,bull terrier,F,FALSE,Brooklyn,11207,Fall,0.63,Terrier Group,Adult (3-7 Years)
560,DOG,boston terrier,M,TRUE,Brooklyn,11217,Fall,0.8,Non-Sporting Group,Puppy/Young (0-2 Years)
561,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.17,Terrier Group,
566,DOG,siberian husky,F,FALSE,Brooklyn,11214,Fall,0.67,Working Group,Puppy/Young (0-2 Years)
567,DOG,bull terrier,U,FALSE,Brooklyn,11225,Fall,0.7,Terrier Group,
568,DOG,siberian husky,U,FALSE,Brooklyn,11226,Fall,0.59,Working Group,
572,DOG,chihuahua,U,FALSE,Brooklyn,11207,Fall,0.08,Toy Group,
573,DOG,australian shepherd,U,FALSE,Brooklyn,11201,Fall,0.88,Herding Group,
574,DOG,maltese,U,FALSE,Brooklyn,11236,Fall,0.68,Toy Group,
578,DOG,bull terrier,U,FALSE,Brooklyn,11222,Fall,0.66,Terrier Group,
581,DOG,bull terrier,U,FALSE,Brooklyn,11203,Fall,0.25,Terrier Group,
584,DOG,bull terrier,U,FALSE,Brooklyn,11221,Fall,0.39,Terrier Group,
585,DOG,labrador retriever,M,TRUE,Brooklyn,11228,Fall,1.0,Sporting Group,Adult (3-7 Years)
587,DOG,french bulldog,M,FALSE,Brooklyn,11235,Fall,0.45,Non-Sporting Group,Adult (3-7 Years)
588,DOG,bull terrier,U,FALSE,Brooklyn,11206,Fall,0.35,Terrier Group,
591,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.51,Terrier Group,
592,DOG,beagle,U,FALSE,Brooklyn,11218,Fall,0.37,Hound Group,
593,DOG,labrador retriever,U,FALSE,Brooklyn,11221,Fall,1.0,Sporting Group,
596,DOG,bull terrier,U,FALSE,Brooklyn,11231,Fall,0.6,Terrier Group,
597,DOG,airedale terrier,U,FALSE,Brooklyn,11216,Fall,0.68,Terrier Group,Adult (3-7 Years)
598,DOG,labrador retriever,U,FALSE,Brooklyn,11209,Fall,1.0,Sporting Group,
600,DOG,boxer,U,FALSE,Brooklyn,11207,Fall,0.69,Working Group,
603,DOG,boxer,U,FALSE,Brooklyn,,Fall,0.69,Working Group,
605,DOG,maltese,U,FALSE,Brooklyn,,Fall,0.33,Toy Group,
608,DOG,bull terrier,M,FALSE,Brooklyn,11223,Fall,0.15,Terrier Group,Adult (3-7 Years)
609,DOG,bull terrier,U,FALSE,Brooklyn,11234,Fall,0.16,Terrier Group,
611,DOG,bull terrier,U,FALSE,Brooklyn,11208,Fall,0.6,Terrier Group,
614,DOG,beagle,U,FALSE,Brooklyn,11226,Fall,0.71,Hound Group,
615,DOG,samoyed,U,FALSE,Brooklyn,,Fall,0.5,Working Group,
617,DOG,australian shepherd,F,TRUE,Brooklyn,11222,Fall,0.99,Herding Group,Adult (3-7 Years)
620,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.12,Terrier Group,
621,DOG,chihuahua,U,FALSE,Brooklyn,,Fall,0.41,Toy Group,
622,DOG,bull terrier,U,FALSE,Brooklyn,11235,Fall,0.4,Terrier Group,
623,DOG,airedale terrier,M,TRUE,Brooklyn,11235,Fall,1.0,Terrier Group,Senior (8+ Years)
624,DOG,shiba inu,F,TRUE,Brooklyn,11223,Fall,0.62,Non-Sporting Group,Adult (3-7 Years)
625,DOG,coton de tulear,M,TRUE,Brooklyn,11223,Fall,0.73,Non-Sporting Group,Senior (8+ Years)
627,DOG,bull terrier,M,TRUE,Brooklyn,11211,Fall,0.16,Terrier Group,Adult (3-7 Years)
628,DOG,american english coonhound,F,TRUE,Brooklyn,11249,Fall,1.0,Hound Group,Adult (3-7 Years)
630,DOG,maltese,U,FALSE,Brooklyn,11225,Fall,0.52,Toy Group,
631,DOG,maltese,U,FALSE,Brooklyn,11225,Fall,0.67,Toy Group,
632,DOG,bull terrier,U,FALSE,Brooklyn,11207,Fall,0.22,Terrier Group,
633,DOG,airedale terrier,M,TRUE,Brooklyn,11206,Fall,0.88,Terrier Group,Senior (8+ Years)
634,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.43,Terrier Group,
640,DOG,bull terrier,U,FALSE,Brooklyn,11221,Fall,0.77,Terrier Group,
642,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.29,Terrier Group,
643,DOG,bull terrier,U,FALSE,Brooklyn,11237,Fall,0.38,Terrier Group,
644,DOG,shih tzu,U,FALSE,Brooklyn,11209,Fall,0.68,Toy Group,
645,DOG,bull terrier,U,FALSE,Brooklyn,11226,Fall,0.4,Terrier Group,
646,DOG,german shepherd dog,U,FALSE,Brooklyn,11212,Fall,1.0,Herding Group,
647,DOG,chesapeake bay retriever,U,TRUE,Brooklyn,11205,Fall,0.66,Sporting Group,
651,DOG,shih tzu,M,FALSE,Brooklyn,11208,Fall,0.39,Toy Group,Adult (3-7 Years)
652,DOG,bull terrier,U,FALSE,Brooklyn,11221,Fall,0.34,Terrier Group,
653,DOG,airedale terrier,U,FALSE,Brooklyn,11223,Fall,1.0,Terrier Group,
655,DOG,maltese,U,FALSE,Brooklyn,11212,Fall,0.55,Toy Group,
656,DOG,bull terrier,F,FALSE,Brooklyn,11225,Fall,0.55,Terrier Group,
659,DOG,airedale terrier,M,TRUE,Brooklyn,11217,Fall,0.88,Terrier Group,Adult (3-7 Years)
660,DOG,rottweiler,U,FALSE,Brooklyn,11214,Fall,0.49,Working Group,
662,DOG,german shepherd dog,U,FALSE,Brooklyn,,Fall,1.0,Herding Group,
663,DOG,shih tzu,U,FALSE,Brooklyn,11220,Winter,0.76,Toy Group,
664,DOG,chihuahua,U,FALSE,Brooklyn,,Fall,0.25,Toy Group,
665,DOG,cairn terrier,U,FALSE,Brooklyn,11215,Fall,0.68,Terrier Group,
666,DOG,shih tzu,F,TRUE,Brooklyn,11239,Winter,0.79,Toy Group,Adult (3-7 Years)
667,DOG,staffordshire bull terrier,M,TRUE,Brooklyn,11231,Fall,0.1,Terrier Group,Adult (3-7 Years)
668,DOG,bull terrier,M,FALSE,Brooklyn,11236,Winter,0.42,Terrier Group,Puppy/Young (0-2 Years)
670,DOG,havanese,U,FALSE,Brooklyn,11229,Fall,0.81,Toy Group,
671,DOG,bull terrier,F,TRUE,Brooklyn,11234,Fall,0.74,Terrier Group,Puppy/Young (0-2 Years)
672,DOG,beagle,F,FALSE,Brooklyn,11204,Winter,0.71,Hound Group,Puppy/Young (0-2 Years)
674,DOG,maltese,U,FALSE,Brooklyn,11234,Fall,0.68,Toy Group,
675,DOG,shih tzu,F,TRUE,Brooklyn,11220,Winter,0.92,Toy Group,Puppy/Young (0-2 Years)
677,DOG,siberian husky,U,FALSE,Brooklyn,11207,Winter,0.36,Working Group,
678,DOG,labrador retriever,M,TRUE,Brooklyn,11209,Fall,0.84,Sporting Group,Adult (3-7 Years)
679,DOG,labrador retriever,U,FALSE,Brooklyn,,Fall,1.0,Sporting Group,
680,DOG,bull terrier,U,FALSE,Brooklyn,11236,Winter,0.13,Terrier Group,
681,DOG,greyhound,U,FALSE,Brooklyn,11235,Winter,0.71,Hound Group,
682,DOG,bull terrier,U,FALSE,Brooklyn,11213,Winter,0.42,Terrier Group,
683,DOG,dachshund,F,FALSE,Brooklyn,11218,Winter,0.82,Hound Group,Senior (8+ Years)
684,DOG,beagle,M,TRUE,Brooklyn,11219,Winter,0.54,Hound Group,Puppy/Young (0-2 Years)
685,DOG,bulldog,M,FALSE,Brooklyn,11208,Winter,0.49,Non-Sporting Group,Puppy/Young (0-2 Years)
686,DOG,australian cattle dog,F,FALSE,Brooklyn,11201,Winter,0.25,Herding Group,Puppy/Young (0-2 Years)
687,DOG,bichon frise,F,FALSE,Brooklyn,11218,Winter,0.83,Non-Sporting Group,Puppy/Young (0-2 Years)
688,DOG,lhasa apso,U,FALSE,Brooklyn,11217,Winter,0.34,Non-Sporting Group,
692,DOG,bull terrier,M,TRUE,Brooklyn,11217,Winter,0.7,Terrier Group,Adult (3-7 Years)
694,DOG,american staffordshire terrier,M,FALSE,Brooklyn,,Fall,0.68,Terrier Group,Adult (3-7 Years)
695,DOG,shih tzu,U,FALSE,Brooklyn,,Winter,0.51,Toy Group,
698,DOG,chow chow,M,FALSE,Brooklyn,11226,Winter,0.0,Non-Sporting Group,Senior (8+ Years)
700,DOG,bull terrier,U,FALSE,Brooklyn,11212,Winter,0.43,Terrier Group,
701,DOG,border collie,F,TRUE,Brooklyn,11201,Summer,0.94,Herding Group,Adult (3-7 Years)
702,DOG,bulldog,M,FALSE,Brooklyn,11238,Winter,0.8,Non-Sporting Group,Adult (3-7 Years)
703,DOG,shiba inu,U,FALSE,Brooklyn,11233,Winter,0.42,Non-Sporting Group,
705,DOG,golden retriever,M,TRUE,Brooklyn,11201,Winter,1.0,Sporting Group,Adult (3-7 Years)
706,DOG,american staffordshire terrier,U,FALSE,Brooklyn,11212,Winter,0.66,Terrier Group,
708,DOG,shiba inu,U,FALSE,Brooklyn,11238,Winter,0.65,Non-Sporting Group,
711,DOG,staffordshire bull terrier,M,TRUE,Brooklyn,11215,Winter,0.0,Terrier Group,Puppy/Young (0-2 Years)
713,DOG,havanese,M,FALSE,Brooklyn,11230,Winter,0.97,Toy Group,Senior (8+ Years)
714,DOG,bull terrier,U,FALSE,Brooklyn,,Winter,0.39,Terrier Group,
715,DOG,french bulldog,M,TRUE,Brooklyn,,Winter,0.67,Non-Sporting Group,Adult (3-7 Years)
716,DOG,poodle (toy),M,TRUE,Brooklyn,11231,Winter,0.93,Toy Group,Adult (3-7 Years)
717,DOG,bull terrier,F,TRUE,Brooklyn,11207,Winter,0.81,Terrier Group,Puppy/Young (0-2 Years)
718,DOG,american staffordshire terrier,U,FALSE,Brooklyn,11237,Winter,0.44,Terrier Group,
719,DOG,chihuahua,U,FALSE,Brooklyn,11217,Winter,0.34,Toy Group,
720,DOG,bull terrier,F,FALSE,Brooklyn,11208,Winter,0.73,Terrier Group,Adult (3-7 Years)
721,DOG,pomeranian,M,FALSE,Brooklyn,11249,Winter,0.71,Toy Group,Senior (8+ Years)
722,DOG,poodle (standard),U,FALSE,Brooklyn,,Winter,1.0,Non-Sporting Group,
723,DOG,bull terrier,U,FALSE,Brooklyn,,Winter,0.05,Terrier Group,
726,DOG,bull terrier,U,FALSE,Brooklyn,11208,Winter,0.4,Terrier Group,
727,DOG,siberian husky,U,FALSE,Brooklyn,11234,Winter,0.35,Working Group,
733,DOG,bull terrier,M,FALSE,Brooklyn,11205,Winter,0.44,Terrier Group,Adult (3-7 Years)
734,DOG,german shepherd dog,M,FALSE,Brooklyn,11220,Winter,0.82,Herding Group,
735,DOG,siberian husky,U,FALSE,Brooklyn,11221,Winter,0.52,Working Group,
736,DOG,bull terrier,M,TRUE,Brooklyn,11249,Winter,0.43,Terrier Group,Adult (3-7 Years)
737,DOG,newfoundland,M,TRUE,Brooklyn,11215,Winter,0.9,Working Group,Puppy/Young (0-2 Years)
738,DOG,bull terrier,U,FALSE,Brooklyn,11220,Winter,0.48,Terrier Group,
740,DOG,american english coonhound,M,TRUE,Brooklyn,11230,Winter,0.73,Hound Group,Adult (3-7 Years)
741,DOG,bull terrier,U,FALSE,Brooklyn,,Winter,0.43,Terrier Group,
742,DOG,shih tzu,M,TRUE,Brooklyn,11214,Winter,0.6,Toy Group,Puppy/Young (0-2 Years)
743,DOG,rottweiler,U,FALSE,Brooklyn,11216,Winter,0.32,Working Group,
745,DOG,miniature pinscher,U,FALSE,Brooklyn,11220,Winter,0.65,Toy Group,
746,DOG,chihuahua,M,FALSE,Brooklyn,11220,Winter,0.31,Toy Group,Puppy/Young (0-2 Years)
747,DOG,rat terrier,M,FALSE,Brooklyn,11201,Winter,1.0,Terrier Group,Senior (8+ Years)
748,DOG,bull terrier,F,TRUE,Brooklyn,11221,Winter,0.65,Terrier Group,Senior (8+ Years)
751,DOG,shiba inu,U,FALSE,Brooklyn,11249,Winter,0.33,Non-Sporting Group,
754,DOG,shih tzu,M,TRUE,Brooklyn,11206,Winter,0.76,Toy Group,Adult (3-7 Years)
756,DOG,bull terrier,U,FALSE,Brooklyn,11201,Winter,0.52,Terrier Group,
757,DOG,bull terrier,U,FALSE,Brooklyn,11205,Winter,0.57,Terrier Group,
758,DOG,whippet,M,TRUE,Brooklyn,11249,Winter,0.29,Hound Group,Adult (3-7 Years)
761,DOG,bull terrier,U,FALSE,Brooklyn,,Winter,0.63,Terrier Group,
762,DOG,bull terrier,U,FALSE,Brooklyn,,Winter,0.48,Terrier Group,
763,DOG,havanese,U,FALSE,Brooklyn,11220,Winter,0.72,Toy Group,
767,DOG,bull terrier,U,FALSE,Brooklyn,11201,Winter,0.42,Terrier Group,
770,DOG,rottweiler,M,FALSE,Brooklyn,11208,Winter,0.43,Working Group,Adult (3-7 Years)
771,DOG,bull terrier,M,FALSE,Brooklyn,11233,Winter,0.69,Terrier Group,Puppy/Young (0-2 Years)
773,DOG,bull terrier,M,TRUE,Brooklyn,11230,Winter,0.3,Terrier Group,Senior (8+ Years)
774,DOG,pointer,M,TRUE,Brooklyn,11205,Winter,0.38,Sporting Group,Adult (3-7 Years)
776,DOG,maltese,U,FALSE,Brooklyn,,Winter,0.38,Toy Group,
777,DOG,airedale terrier,M,FALSE,Brooklyn,,Winter,0.79,Terrier Group,Adult (3-7 Years)
786,DOG,yorkshire terrier,U,FALSE,Brooklyn,11235,Winter,0.06,Toy Group,
787,DOG,cane corso,U,FALSE,Brooklyn,11238,Winter,0.58,Working Group,
788,DOG,maltese,U,FALSE,Brooklyn,11217,Winter,0.85,Toy Group,
790,DOG,bull terrier,U,FALSE,Brooklyn,11203,Winter,0.34,Terrier Group,
791,DOG,bulldog,M,FALSE,Brooklyn,11226,Winter,0.62,Non-Sporting Group,Senior (8+ Years)
792,DOG,cardigan welsh corgi,M,TRUE,Brooklyn,11228,Winter,0.58,Herding Group,Adult (3-7 Years)
793,DOG,barbet,U,FALSE,Brooklyn,11215,Winter,0.6,Sporting Group,
794,DOG,shiba inu,M,FALSE,Brooklyn,11219,Summer,0.13,Non-Sporting Group,Adult (3-7 Years)
795,DOG,akita,M,FALSE,Brooklyn,11235,Spring,1.0,Working Group,Adult (3-7 Years)
797,DOG,siberian husky,M,FALSE,Brooklyn,11223,Spring,0.62,Working Group,Puppy/Young (0-2 Years)
798,DOG,basenji,M,TRUE,Brooklyn,11211,Winter,0.18,Hound Group,Adult (3-7 Years)
799,DOG,cane corso,U,FALSE,Brooklyn,11226,Winter,0.81,Working Group,
801,DOG,cocker spaniel,M,TRUE,Brooklyn,11238,Winter,0.76,Sporting Group,Senior (8+ Years)
802,DOG,cocker spaniel,U,FALSE,Brooklyn,11229,Winter,1.0,Sporting Group,
803,DOG,bull terrier,U,FALSE,Brooklyn,11201,Winter,0.5,Terrier Group,
804,DOG,bull terrier,M,TRUE,Brooklyn,11220,Winter,0.57,Terrier Group,Puppy/Young (0-2 Years)
805,DOG,bull terrier,M,TRUE,Brooklyn,11220,Winter,0.17,Terrier Group,Puppy/Young (0-2 Years)
806,DOG,afghan hound,M,TRUE,Brooklyn,,Winter,0.27,Hound Group,Adult (3-7 Years)
807,DOG,bull terrier,F,FALSE,Brooklyn,11218,Winter,0.63,Terrier Group,Puppy/Young (0-2 Years)
808,DOG,australian cattle dog,M,TRUE,Brooklyn,11229,Winter,0.1,Herding Group,Senior (8+ Years)
809,DOG,shih tzu,M,TRUE,Brooklyn,11234,Spring,0.67,Toy Group,Senior (8+ Years)
812,DOG,havanese,M,FALSE,Brooklyn,11249,Spring,0.61,Toy Group,Senior (8+ Years)
814,DOG,bull terrier,U,FALSE,Brooklyn,,Winter,0.15,Terrier Group,
815,DOG,greyhound,M,TRUE,Brooklyn,11221,Spring,0.54,Hound Group,Senior (8+ Years)
817,DOG,bull terrier,M,FALSE,Brooklyn,,Spring,0.19,Terrier Group,Puppy/Young (0-2 Years)
820,DOG,yorkshire terrier,M,FALSE,Brooklyn,11205,Winter,0.25,Toy Group,Senior (8+ Years)
821,DOG,poodle (standard),M,FALSE,Brooklyn,11234,Spring,0.88,Non-Sporting Group,Adult (3-7 Years)
824,DOG,doberman pinscher,U,FALSE,Brooklyn,11214,Winter,0.78,Working Group,
827,DOG,bull terrier,M,FALSE,Brooklyn,,Spring,0.49,Terrier Group,Adult (3-7 Years)
828,DOG,bull terrier,U,FALSE,Brooklyn,,Spring,0.7,Terrier Group,
831,DOG,bull terrier,U,FALSE,Brooklyn,11223,Spring,0.44,Terrier Group,
833,DOG,golden retriever,F,TRUE,Brooklyn,11215,Spring,0.97,Sporting Group,Adult (3-7 Years)
835,DOG,bull terrier,U,FALSE,Brooklyn,11231,Spring,0.18,Terrier Group,
837,DOG,rottweiler,U,FALSE,Brooklyn,11234,Spring,0.82,Working Group,
839,DOG,labrador retriever,U,FALSE,Brooklyn,,Spring,1.0,Sporting Group,
842,DOG,bulldog,U,FALSE,Brooklyn,,Spring,0.26,Non-Sporting Group,
843,DOG,chihuahua,U,FALSE,Brooklyn,11234,Spring,0.49,Toy Group,
844,DOG,german shepherd dog,F,TRUE,Brooklyn,11234,Spring,1.0,Herding Group,Adult (3-7 Years)
849,DOG,bull terrier,U,FALSE,Brooklyn,,Spring,0.36,Terrier Group,
851,DOG,siberian husky,U,FALSE,Brooklyn,11228,Spring,0.39,Working Group,
852,DOG,bull terrier,U,FALSE,Brooklyn,11220,Spring,0.61,Terrier Group,
855,DOG,bull terrier,U,FALSE,Brooklyn,11212,Spring,0.49,Terrier Group,
858,DOG,bull terrier,U,FALSE,Brooklyn,11212,Spring,0.42,Terrier Group,
859,DOG,bull terrier,U,FALSE,Brooklyn,11228,Spring,0.04,Terrier Group,
860,DOG,german shepherd dog,U,FALSE,Brooklyn,,Spring,0.99,Herding Group,
862,DOG,beagle,U,FALSE,Brooklyn,,Spring,0.61,Hound Group,
864,DOG,bull terrier,M,FALSE,Brooklyn,11236,Spring,0.43,Terrier Group,Puppy/Young (0-2 Years)
865,DOG,boxer,M,TRUE,Brooklyn,11228,Spring,0.72,Working Group,Senior (8+ Years)
866,DOG,shih tzu,U,FALSE,Brooklyn,11212,Spring,0.64,Toy Group,
868,DOG,bulldog,U,FALSE,Brooklyn,11229,Spring,0.5,Non-Sporting Group,
869,DOG,bull terrier,F,TRUE,Brooklyn,11230,Spring,0.72,Terrier Group,Adult (3-7 Years)
870,DOG,golden retriever,U,FALSE,Brooklyn,11209,Spring,1.0,Sporting Group,
873,DOG,bull terrier,U,FALSE,Brooklyn,11236,Spring,0.23,Terrier Group,
875,DOG,bull terrier,U,FALSE,Brooklyn,11211,Spring,0.56,Terrier Group,
876,DOG,bull terrier,U,FALSE,Brooklyn,,Spring,0.38,Terrier Group,
877,DOG,bull terrier,U,FALSE,Brooklyn,11208,Spring,0.47,Terrier Group,
878,DOG,border collie,M,TRUE,Brooklyn,11218,Spring,0.9,Herding Group,Senior (8+ Years)
879,DOG,border collie,M,TRUE,Brooklyn,11218,Spring,0.97,Herding Group,Senior (8+ Years)
880,DOG,bull terrier,U,FALSE,Brooklyn,11237,Spring,0.66,Terrier Group,
882,DOG,boxer,U,FALSE,Brooklyn,11205,Spring,0.74,Working Group,
884,DOG,yorkshire terrier,F,TRUE,Brooklyn,11209,Spring,0.48,Toy Group,Puppy/Young (0-2 Years)
885,DOG,poodle (standard),U,FALSE,Brooklyn,,Spring,0.96,Non-Sporting Group,
886,DOG,bull terrier,U,FALSE,Brooklyn,11225,Spring,0.53,Terrier Group,
887,DOG,labrador retriever,M,TRUE,Brooklyn,11234,Spring,0.92,Sporting Group,Adult (3-7 Years)
889,DOG,bull terrier,U,FALSE,Brooklyn,11210,Spring,0.48,Terrier Group,
890,DOG,miniature pinscher,M,TRUE,Brooklyn,11249,Spring,0.39,Toy Group,
891,DOG,bull terrier,M,TRUE,Brooklyn,11234,Spring,0.36,Terrier Group,Adult (3-7 Years)
893,DOG,dalmatian,F,FALSE,Brooklyn,11216,Spring,0.77,Non-Sporting Group,Adult (3-7 Years)
894,DOG,siberian husky,M,TRUE,Brooklyn,11235,Spring,0.41,Working Group,Adult (3-7 Years)
896,DOG,bull terrier,M,FALSE,Brooklyn,11234,Spring,0.54,Terrier Group,Adult (3-7 Years)
898,DOG,saint bernard,U,FALSE,Brooklyn,,Spring,0.3,Working Group,
899,DOG,bull terrier,U,FALSE,Brooklyn,111208,Spring,0.28,Terrier Group,
904,DOG,bull terrier,U,FALSE,Brooklyn,11203,Spring,0.11,Terrier Group,
907,DOG,chihuahua,U,FALSE,Brooklyn,11220,Spring,0.66,Toy Group,
909,DOG,bavarian mountain scent hound,M,TRUE,Brooklyn,11229,Spring,0.59,Foundation Stock Service,Puppy/Young (0-2 Years)
910,DOG,german shepherd dog,M,TRUE,Brooklyn,11209,Spring,0.97,Herding Group,Adult (3-7 Years)
911,DOG,bull terrier,M,TRUE,Brooklyn,11220,Spring,0.37,Terrier Group,Adult (3-7 Years)
913,DOG,bullmastiff,M,FALSE,Brooklyn,,Spring,0.52,Working Group,Puppy/Young (0-2 Years)
914,DOG,bull terrier,U,FALSE,Brooklyn,11214,Spring,0.45,Terrier Group,
916,DOG,shih tzu,U,FALSE,Brooklyn,11234,Fall,0.55,Toy Group,
917,DOG,bull terrier,U,FALSE,Brooklyn,11222,Spring,0.61,Terrier Group,
918,DOG,bull terrier,U,FALSE,Brooklyn,11216,Spring,0.48,Terrier Group,
920,DOG,bull terrier,U,FALSE,Brooklyn,11236,Spring,0.12,Terrier Group,
922,DOG,shih tzu,F,TRUE,Brooklyn,11218,Spring,0.48,Toy Group,Senior (8+ Years)
923,DOG,bulldog,M,FALSE,Brooklyn,11204,Spring,0.77,Non-Sporting Group,Adult (3-7 Years)
924,DOG,maltese,M,FALSE,Brooklyn,11235,Spring,0.4,Toy Group,Senior (8+ Years)
926,DOG,shiba inu,M,FALSE,Brooklyn,11235,Spring,0.23,Non-Sporting Group,Puppy/Young (0-2 Years)
927,DOG,yorkshire terrier,U,FALSE,Brooklyn,,Spring,0.03,Toy Group,
928,DOG,shih tzu,M,FALSE,Brooklyn,11221,Spring,0.83,Toy Group,Adult (3-7 Years)
929,DOG,bull terrier,U,FALSE,Brooklyn,11223,Spring,0.66,Terrier Group,
931,DOG,havanese,M,FALSE,Brooklyn,11209,Spring,0.85,Toy Group,Adult (3-7 Years)
933,DOG,bull terrier,U,FALSE,Brooklyn,11203,Spring,0.35,Terrier Group,
934,DOG,bull terrier,F,FALSE,Brooklyn,11210,Spring,0.63,Terrier Group,Senior (8+ Years)
935,DOG,shih tzu,U,FALSE,Brooklyn,11226,Spring,0.81,Toy Group,
936,DOG,chihuahua,U,FALSE,Brooklyn,11221,Spring,0.38,Toy Group,
937,DOG,siberian husky,U,FALSE,Brooklyn,11214,Spring,0.28,Working Group,
938,DOG,rottweiler,U,FALSE,Brooklyn,11237,Spring,0.36,Working Group,
940,DOG,cocker spaniel,M,FALSE,Brooklyn,,Spring,0.81,Sporting Group,Adult (3-7 Years)
942,DOG,french bulldog,U,FALSE,Brooklyn,11232,Spring,0.79,Non-Sporting Group,
947,DOG,bull terrier,U,FALSE,Brooklyn,11230,Spring,0.15,Terrier Group,
948,DOG,bull terrier,M,TRUE,Brooklyn,11205,Spring,0.41,Terrier Group,Adult (3-7 Years)
952,DOG,chihuahua,U,FALSE,Brooklyn,11220,Spring,0.47,Toy Group,
953,DOG,rottweiler,U,FALSE,Brooklyn,,Spring,0.5,Working Group,
954,DOG,bull terrier,U,FALSE,Brooklyn,11210,Spring,0.23,Terrier Group,
955,DOG,bull terrier,F,FALSE,Brooklyn,11223,Spring,0.55,Terrier Group,Puppy/Young (0-2 Years)
956,DOG,bull terrier,M,TRUE,Brooklyn,11231,Spring,0.47,Terrier Group,Adult (3-7 Years)
959,DOG,dachshund,M,FALSE,Brooklyn,,Spring,0.77,Hound Group,Puppy/Young (0-2 Years)
961,DOG,bull terrier,U,FALSE,Brooklyn,11211,Spring,0.66,Terrier Group,
962,DOG,yorkshire terrier,M,FALSE,Brooklyn,11225,Spring,0.0,Toy Group,Adult (3-7 Years)
964,DOG,airedale terrier,U,FALSE,Brooklyn,11228,Spring,0.89,Terrier Group,
967,DOG,bull terrier,U,FALSE,Brooklyn,11214,Spring,0.11,Terrier Group,
968,DOG,german shepherd dog,U,FALSE,Brooklyn,11226,Spring,0.97,Herding Group,
973,DOG,siberian husky,U,FALSE,Brooklyn,11221,Spring,0.25,Working Group,
974,DOG,yorkshire terrier,M,FALSE,Brooklyn,,Spring,0.1,Toy Group,Puppy/Young (0-2 Years)
975,DOG,american bulldog,M,FALSE,Brooklyn,11234,Spring,0.56,Foundation Stock Service,Puppy/Young (0-2 Years)
977,DOG,belgian sheepdog,U,FALSE,Brooklyn,11225,Spring,0.5,Herding Group,
978,DOG,bull terrier,U,FALSE,Brooklyn,11219,Spring,0.26,Terrier Group,
980,DOG,chow chow,M,FALSE,Brooklyn,,Spring,0.11,Non-Sporting Group,Adult (3-7 Years)
981,DOG,bull terrier,U,FALSE,Brooklyn,11207,Spring,0.63,Terrier Group,
982,DOG,bichon frise,U,FALSE,Brooklyn,11201,Spring,0.52,Non-Sporting Group,
983,DOG,anatolian shepherd dog,U,FALSE,Brooklyn,11222,Spring,0.22,Working Group,
